"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"4318","regulation of inflammatory response (GO:0050727)","1/166",0.591059606135199,0.623174983578384,0,0,1.12795883361921,0.593124079905629,"ACE2","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4319","mitochondrion organization (GO:0007005)","1/167",0.593265741425172,0.624778702286093,0,0,1.12110706978859,0.585344407137923,"BAX","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4320","positive regulation of hydrolase activity (GO:0051345)","1/172",0.604120796663605,0.63474443151752,0,0,1.08805031446541,0.548356801485268,"RPS3","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4321","positive regulation of protein kinase activity (GO:0045860)","1/172",0.604120796663605,0.63474443151752,0,0,1.08805031446541,0.548356801485268,"BAX","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4322","negative regulation of Wnt signaling pathway (GO:0030178)","1/174",0.608382013887944,0.638486072112549,0,0,1.07536263496565,0.534403915429962,"PSME1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4323","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","2/396",0.628749008109461,0.659102408500953,0,0,0.94266376601402,0.437417796078276,"FLT3;FGFR1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4324","DNA-templated transcription, initiation (GO:0006352)","1/186",0.633011631433084,0.662808964255996,0,0,1.00499745028047,0.459551648423317,"BAX","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4325","protein complex assembly (GO:0006461)","1/189",0.638925314227304,0.668233814879933,0,0,0.988809714973906,0.442954824215135,"BAX","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4326","RNA metabolic process (GO:0016070)","1/191",0.642815222479362,0.671532053724144,0,0,0.978301886792453,0.432309611835326,"TP53RK","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4327","positive regulation of protein phosphorylation (GO:0001934)","2/412",0.650277148553628,0.67855006805596,0,0,0.90513356562137,0.389530226092517,"FLT3;FGFR1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4328","regulation of gene expression (GO:0010468)","5/1037",0.65688446901227,0.684661297987647,0,0,0.895890332877337,0.376495334209738,"GPX1;TSC22D3;RPS3;SNF8;TOB1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4329","regulation of cell growth (GO:0001558)","1/201",0.661650686499647,0.688841810602372,0,0,0.928915094339623,0.383658214320056,"CHPT1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4330","cytokine-mediated signaling pathway (GO:0019221)","3/633",0.662696718092318,0.689144135576048,0,0,0.882005494505494,0.362890428672608,"MTAP;FLT3;PSME1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4331","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)","1/204",0.667106983380447,0.692940283420237,0,0,0.915047866902128,0.370415815469659,"CARD19","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4332","regulation of canonical Wnt signaling pathway (GO:0060828)","1/213",0.682958287786046,0.708598360023747,0,0,0.875800996796013,0.333961743959814,"PSME1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4333","regulation of transcription from RNA polymerase II promoter (GO:0006357)","7/1478",0.684985733814924,0.709894305953648,0,0,0.876641740312712,0.331683773427438,"JAG1;SNF8;PCSK6;TOB1;HES5;TBX3;TBX2","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4334","positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)","1/215",0.686377951956126,0.71052973006128,0,0,0.867527772879563,0.326473996311134,"RPS3","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4335","protein oligomerization (GO:0051259)","1/217",0.689761071778731,0.713051521320289,0,0,0.859407756813417,0.319192647111424,"BAX","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4336","negative regulation of nucleic acid-templated transcription (GO:1903507)","2/444",0.690377733909885,0.713051521320289,0,0,0.838224520577462,0.310575923987909,"TBX3;TBX2","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4337","axonogenesis (GO:0007409)","1/223",0.699695014538822,0.721857300067201,0,0,0.835925548189699,0.298517984743136,"NRAS","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4338","extracellular matrix organization (GO:0030198)","1/229",0.709313745883116,0.730953826265991,0,0,0.813679245283019,0.279464102246499,"FBN1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4339","apoptotic process (GO:0006915)","1/231",0.712451664577653,0.733358824034785,0,0,0.806521739130435,0.27344571802249,"BAX","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4340","activation of protein kinase activity (GO:0032147)","1/233",0.715556022880361,0.735723892747339,0,0,0.799487638256344,0.267584822190593,"GADD45G","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4341","defense response to bacterium (GO:0042742)","1/241",0.727644907418484,0.747310985997362,0,0,0.77252358490566,0.245617781944126,"PLA2G6","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4342","regulation of immune response (GO:0050776)","1/251",0.742042484690592,0.761240434238267,0,0,0.741245283018868,0.221149626209272,"TKFC","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4343","protein deubiquitination (GO:0016579)","1/257",0.750316380415426,0.768863526897605,0,0,0.723651238207547,0.207876286869257,"PSME1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4344","regulation of protein phosphorylation (GO:0001932)","1/261",0.755685692562692,0.772629317956474,0,0,0.712373004354136,0.199556864371132,"TWF1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4345","protein modification by small protein removal (GO:0070646)","1/261",0.755685692562692,0.772629317956474,0,0,0.712373004354136,0.199556864371132,"PSME1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4346","protein ubiquitination (GO:0016567)","2/506",0.75738400501687,0.773498558315101,0,0,0.732766439909297,0.20362471569846,"KLHL5;PSME1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4347","endocytosis (GO:0006897)","1/263",0.758327293128272,0.773595627889244,0,0,0.706863027509722,0.195546730294266,"HOOK2","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4348","regulation of transcription, DNA-templated (GO:0006355)","7/1598",0.760883016360915,0.775335542928665,0,0,0.805241986172219,0.220053032420768,"LHX2;TSC22D3;TP53INP2;SNF8;HES5;TBX3;TBX2","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4349","Golgi vesicle transport (GO:0048193)","1/271",0.768613703150332,0.782338947849445,0,0,0.685639412997904,0.180437511277133,"VAMP8","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4350","mRNA processing (GO:0006397)","1/283",0.783235435907282,0.7946786723778,0,0,0.65606182256122,0.160290299714646,"SARNP","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4351","protein polyubiquitination (GO:0000209)","1/283",0.783235435907282,0.7946786723778,0,0,0.65606182256122,0.160290299714646,"PSME1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4352","negative regulation of cellular process (GO:0048523)","2/534",0.783351015863643,0.7946786723778,0,0,0.693197278911565,0.169261020872805,"VAMP8;TOB1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4353","DNA repair (GO:0006281)","1/288",0.789054164157331,0.799574886346096,0,0,0.644467819341266,0.152687516426544,"RPS3","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4354","proteolysis (GO:0006508)","1/291",0.792470845174681,0.802145849943739,0,0,0.637703318152245,0.148329512698937,"PCSK6","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4355","negative regulation of transcription, DNA-templated (GO:0045892)","3/813",0.815455655024223,0.824496183350434,0,0,0.679594017094017,0.138642776659038,"HES5;TBX3;TBX2","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4356","protein transport (GO:0015031)","1/326",0.828501229408191,0.836758716744485,0,0,0.568011611030479,0.106863976733025,"RAB34","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4357","cellular protein localization (GO:0034613)","1/327",0.829433942178522,0.836774065560633,0,0,0.566240305590925,0.105893623442835,"RAB34","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4358","transcription, DNA-templated (GO:0006351)","1/356",0.854401618256315,0.861010249557745,0,0,0.519213393568961,0.0817002611078694,"NELFE","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4359","positive regulation of transcription, DNA-templated (GO:0045893)","4/1120",0.856419883498899,0.862091538356508,0,0,0.653408497755507,0.101274726671679,"JAG1;LHX2;TP53INP2;HES5","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4360","negative regulation of cell proliferation (GO:0008285)","1/363",0.859863952801332,0.864604106896157,0,0,0.508990930887105,0.0768480089382289,"TOB1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4361","protein modification by small protein conjugation (GO:0032446)","1/398",0.884274928223685,0.888170412488988,0,0,0.463285965495936,0.056978271455056,"KLHL5","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4362","regulation of intracellular signal transduction (GO:1902531)","1/422",0.898528669266278,0.901494110418972,0,0,0.436337561063057,0.0466866639995623,"TP53RK","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4363","regulation of nucleic acid-templated transcription (GO:1903506)","1/607",0.963359719928708,0.965476994038442,0,0,0.300252195030824,0.0112079328328087,"TSC22D3","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4364","regulation of cellular macromolecule biosynthetic process (GO:2000112)","1/631",0.967918090024815,0.968980568718585,0,0,0.288454627133872,0.00940587454887441,"TSC22D3","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4365","positive regulation of transcription from RNA polymerase II promoter (GO:0045944)","1/848",0.990420690785968,0.990420690785968,0,0,0.212136062907933,0.00204191268816498,"JAG1","Upreg","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"4366","cytosolic ribosome (GO:0022626)","11/124",6.21617164494382e-11,6.46481851074157e-09,0,0,20.0571533923304,471.368813915651,"RPS26;RPS27;RPL31;RPS18;RPS3;RPL35;RPS20;RPL22L1;RPL28;RPS21;RPL19","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4367","cytosolic part (GO:0044445)","11/159",9.09395312318515e-10,4.72885562405628e-08,0,0,15.2868102477477,318.244503363352,"RPS26;RPS27;RPL31;RPS18;RPS3;RPL35;RPS20;RPL22L1;RPL28;RPS21;RPL19","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4368","ribosome (GO:0005840)","7/76",1.66049249598029e-07,5.75637398606499e-06,0,0,20.1113043478261,313.957198269902,"RPS26;RPS27;RPL31;RPS18;RPS3;RPS21;RPL19","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4369","cytosolic small ribosomal subunit (GO:0022627)","6/49",2.36112820464348e-07,6.13893333207304e-06,0,0,27.4234400184204,418.453067169328,"RPS26;RPS27;RPS18;RPS3;RPS20;RPS21","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4370","small ribosomal subunit (GO:0015935)","6/53",3.80977525421543e-07,7.9243325287681e-06,0,0,25.0844744048873,370.761712390338,"RPS26;RPS27;RPS18;RPS3;RPS20;RPS21","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4371","polysomal ribosome (GO:0042788)","4/28",1.43596979453189e-05,0.000248901431052194,0,0,32.1504854368932,358.512796830871,"RPS26;RPL31;RPS21;RPL19","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4372","polysome (GO:0005844)","5/63",2.19087339939141e-05,0.000325501190766724,0,0,16.7638607167005,179.853178335645,"RPS26;RPL31;RPS3;RPS21;RPL19","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4373","mitochondrion (GO:0005739)","17/1026",3.05150028400825e-05,0.000394629686707971,0,0,3.53516132584517,36.7561049215332,"GPX1;MAOB;ECI2;NOL7;RMDN3;MRPL14;EXOG;PRDX6;GSTZ1;NADK2;CPT2;TRIM39;CARD19;UCP2;ECHDC1;BAX;CHCHD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4374","cytosolic large ribosomal subunit (GO:0022625)","5/69",3.41506459651129e-05,0.000394629686707971,0,0,15.1876531862745,156.200898026491,"RPL31;RPL35;RPL22L1;RPL28;RPL19","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4375","large ribosomal subunit (GO:0015934)","5/72",4.19794015743378e-05,0.000436585776373113,0,0,14.5054141059409,146.190371885469,"RPL31;RPL35;RPL22L1;RPL28;RPL19","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4376","mitochondrial inner membrane (GO:0005743)","7/341",0.00239408913900957,0.0226350245869995,0,0,4.09919161676647,24.7376066039292,"SLC25A1;CPT2;UCP2;RPS3;MRPL14;EXOG;CHCHD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4377","focal adhesion (GO:0005925)","7/356",0.00304051964958252,0.0263511702963819,0,0,3.92,22.7192492159731,"RPL31;RPS18;RPS3;TWF1;SLC4A2;SCARF2;RPL19","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4378","contractile fiber (GO:0043292)","2/26",0.00847522932542004,0.0677598864087374,0,0,15.7690476190476,75.2279378963654,"LMOD1;TWF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4379","myofibril (GO:0030016)","2/27",0.00912152317040695,0.0677598864087374,0,0,15.1375238095238,71.1027427445371,"LMOD1;TWF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4380","mitotic spindle (GO:0072686)","3/84",0.0103668044134046,0.0718765105996054,0,0,7.05555555555556,32.2378666976669,"KATNBL1;RPS3;MAD2L1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4381","peroxisome (GO:0005777)","3/92",0.0132505787720831,0.0810623642527437,0,0,6.41875540190147,27.7528628928394,"ZADH2;ECI2;ISOC1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4382","microbody (GO:0042579)","3/92",0.0132505787720831,0.0810623642527437,0,0,6.41875540190147,27.7528628928394,"ZADH2;ECI2;ISOC1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4383","perinuclear region of cytoplasm (GO:0048471)","6/378",0.016048981464422,0.0927274484611047,0,0,3.11737464068988,12.8813345885566,"VAMP8;RAB34;TWF1;SNF8;PRDX6;MAD2L1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4384","mitochondrial outer membrane (GO:0005741)","3/115",0.0238630468025897,0.129868119858556,0,0,5.09469436813187,19.0308445093471,"MAOB;RMDN3;BAX","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4385","mitochondrial matrix (GO:0005759)","5/308",0.0249746384343378,0.129868119858556,0,0,3.16928751698699,11.6943363612469,"NADK2;GPX1;NDUFS7;RPS3;ACSM5","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4386","late endosome membrane (GO:0031902)","2/48",0.0272614566405862,0.135009118600998,0,0,8.21821946169772,29.60433926455,"VAMP8;SNF8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4387","ruffle membrane (GO:0032587)","2/53",0.0327359896743094,0.154751951187644,0,0,7.41064425770308,25.3390692139641,"RPS3;TWF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4388","actin filament (GO:0005884)","2/55",0.0350365798374167,0.15842627404745,0,0,7.13027852650494,23.8961489599788,"LMOD1;TWF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4389","late endosome (GO:0005770)","3/140",0.0393451147776111,0.170495497369648,0,0,4.15974171813588,13.4583595518547,"VAMP8;DYSF;SNF8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4390","nuclear origin of replication recognition complex (GO:0005664)","1/8",0.0420140846464807,0.17477859212936,0,0,26.800539083558,84.9510186277944,"ORC5","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4391","mitochondrial envelope (GO:0005740)","2/69",0.0527628540806225,0.21105141632249,0,0,5.6363894811656,16.5819639556561,"MAOB;BAX","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4392","tertiary granule membrane (GO:0070821)","2/73",0.0583052301429714,0.224583108698853,0,0,5.3177733065057,15.1134493029166,"VAMP8;NRAS","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4393","pericentric heterochromatin (GO:0005721)","1/12",0.0623605885430635,0.23162504315995,0,0,17.0514579759863,47.3147572625214,"KMT5C","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4394","ribonucleoprotein granule (GO:0035770)","2/80",0.0684601163901303,0.244830847420015,0,0,4.83882783882784,12.9753359426836,"SARNP;RPL28","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4395","nucleolus (GO:0005730)","7/676",0.0706972600105417,0.244830847420015,0,0,2.0114798206278,5.32911096909535,"CPT2;KRR1;KATNBL1;NOL7;RPS3;RPL35;FGFR1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4396","phagocytic vesicle (GO:0045335)","2/83",0.0729784256732737,0.244830847420015,0,0,4.65890652557319,12.1951137490228,"VAMP8;RAB34","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4397","spindle (GO:0005819)","3/186",0.0780427553276034,0.253638954814711,0,0,3.10687263556116,7.92407386385103,"NEDD1;RPS3;MAD2L1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4398","pericentriolar material (GO:0000242)","1/16",0.0822789179300537,0.259303256506836,0,0,12.5018867924528,31.2252170959003,"NEDD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4399","striated muscle thin filament (GO:0005865)","1/19",0.0969420504735894,0.296528624978038,0,0,10.4166666666667,24.3087697583533,"LMOD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4400","nuclear heterochromatin (GO:0005720)","1/20",0.101777996490172,0.302426046713654,0,0,9.86792452830189,22.5478260801039,"KMT5C","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4401","spindle pole (GO:0000922)","2/107",0.112166257116047,0.320152065408501,0,0,3.58965986394558,7.85336118022802,"NEDD1;KATNBL1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4402","endocytic vesicle (GO:0030139)","2/108",0.113900254039563,0.320152065408501,0,0,3.55561545372866,7.72433342483529,"RAB34;DYSF","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4403","mitotic spindle pole (GO:0097431)","1/25",0.125575572877545,0.343680515243806,0,0,7.81014150943396,16.2048527988796,"KATNBL1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4404","recycling endosome (GO:0055037)","2/119",0.133407671176425,0.344790686966788,0,0,3.21953601953602,6.48525835048264,"VAMP8;SNF8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4405","membrane raft (GO:0045121)","2/119",0.133407671176425,0.344790686966788,0,0,3.21953601953602,6.48525835048264,"RFTN2;ACE2","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4406","microtubule organizing center (GO:0005815)","5/507",0.135927097746522,0.344790686966788,0,0,1.89350441371768,3.77874667799523,"CCDC88B;NEDD1;HOOK2;DYSF;PLA2G6","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4407","Golgi stack (GO:0005795)","1/28",0.13955318655095,0.345560271459496,0,0,6.9412997903564,13.6695675138903,"RAB34","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4408","small-subunit processome (GO:0032040)","1/35",0.171312708803347,0.414337714315072,0,0,5.51026637069922,9.7215683686918,"KRR1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4409","cytoplasmic microtubule (GO:0005881)","1/38",0.184565818180644,0.4265521131286,0,0,5.06272310045895,8.55473201017702,"ENKD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4410","phagocytic vesicle membrane (GO:0030670)","1/38",0.184565818180644,0.4265521131286,0,0,5.06272310045895,8.55473201017702,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4411","heterochromatin (GO:0000792)","1/41",0.197608921507236,0.428544789624111,0,0,4.68231132075472,7.59220554278802,"KMT5C","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4412","azurophil granule (GO:0042582)","2/154",0.199394226779857,0.428544789624111,0,0,2.47380952380952,3.98894704393245,"VAMP8;PRDX6","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4413","peroxisomal matrix (GO:0005782)","1/42",0.201910525880591,0.428544789624111,0,0,4.56787850897377,7.30828869902871,"ECI2","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4414","microbody lumen (GO:0031907)","1/42",0.201910525880591,0.428544789624111,0,0,4.56787850897377,7.30828869902871,"ECI2","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4415","actin cytoskeleton (GO:0015629)","3/294",0.208534749191718,0.433752278318773,0,0,1.94310071371927,3.04610103493666,"DENND2A;LMOD1;TWF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4416","tertiary granule (GO:0070820)","2/164",0.218942146195038,0.44462671656783,0,0,2.31992945326279,3.52385163871435,"VAMP8;NRAS","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4417","recycling endosome membrane (GO:0055038)","1/47",0.22307824566114,0.44462671656783,0,0,4.07034454470878,6.10646395229565,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4418","cytoplasmic ribonucleoprotein granule (GO:0036464)","2/170",0.230752012395359,0.44462671656783,0,0,2.23639455782313,3.27947511081239,"SARNP;RPL28","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4419","chromosome, centromeric region (GO:0000775)","1/49",0.231388743498926,0.44462671656783,0,0,3.90035377358491,5.70877663426209,"KMT5C","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4420","Golgi cisterna (GO:0031985)","1/50",0.235510907008418,0.44462671656783,0,0,3.82056218713901,5.52452548143668,"RAB34","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4421","mitochondrial respiratory chain complex I (GO:0005747)","1/51",0.239611168341212,0.44462671656783,0,0,3.74396226415094,5.34914041375035,"NDUFS7","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4422","mitochondrial large ribosomal subunit (GO:0005762)","1/52",0.243689642734291,0.44462671656783,0,0,3.67036625971143,5.18204264426923,"MRPL14","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4423","cytoplasmic vesicle membrane (GO:0030659)","1/54",0.251781688851155,0.451470614491726,0,0,3.5315058739765,4.87062776066991,"DYSF","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4424","azurophil granule membrane (GO:0035577)","1/58",0.26770934393025,0.471894436758407,0,0,3.28301886792453,4.32653765805974,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4425","filopodium (GO:0030175)","1/60",0.275546745116143,0.477614358201314,0,0,3.17141029740966,4.08794150212248,"TWF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4426","vacuole (GO:0005773)","1/62",0.283301041405717,0.483005054199911,0,0,3.06712032168265,3.86839077179874,"TP53INP2","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4427","autophagosome (GO:0005776)","1/64",0.29097310575483,0.488083919330682,0,0,2.96945193171608,3.66586097173019,"TP53INP2","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4428","cytoskeleton (GO:0005856)","4/520",0.303255559310671,0.495442898302244,0,0,1.45834274102506,1.74006451511452,"DENND2A;LMOD1;TWF1;ENKD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4429","Cul3-RING ubiquitin ligase complex (GO:0031463)","1/70",0.313504501122151,0.495442898302244,0,0,2.7104183757178,3.14392692268471,"KLHL5","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4430","actin-based cell projection (GO:0098858)","1/70",0.313504501122151,0.495442898302244,0,0,2.7104183757178,3.14392692268471,"TWF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4431","cytoplasmic vesicle (GO:0031410)","2/215",0.31975105041217,0.495442898302244,0,0,1.75989268947015,2.0066517372131,"DYSF;RND2","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4432","polymeric cytoskeletal fiber (GO:0099513)","2/221",0.331515584340439,0.495442898302244,0,0,1.71115459882583,1.88925235467974,"LMOD1;TWF1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4433","peroxisomal part (GO:0044439)","1/75",0.331737720208307,0.495442898302244,0,0,2.5266445690974,2.78792645468183,"ECI2","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4434","preribosome (GO:0030684)","1/75",0.331737720208307,0.495442898302244,0,0,2.5266445690974,2.78792645468183,"KRR1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4435","early endosome (GO:0005769)","2/222",0.333471181549587,0.495442898302244,0,0,1.70329004329004,1.87055113184927,"VAMP8;DYSF","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4436","microtubule cytoskeleton (GO:0015630)","3/388",0.344063958226769,0.503981009233577,0,0,1.46163836163836,1.55946247560397,"DYSF;PLA2G6;ENKD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4437","clathrin-coated vesicle membrane (GO:0030665)","1/81",0.352985267085331,0.509867608012145,0,0,2.33643867924528,2.43300125814452,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4438","azurophil granule lumen (GO:0035578)","1/90",0.383607911433689,0.543780176055926,0,0,2.09921560313759,2.01133049767313,"PRDX6","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4439","specific granule membrane (GO:0035579)","1/91",0.386920509885947,0.543780176055926,0,0,2.07578616352201,1.97103370688482,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4440","centriole (GO:0005814)","1/95",0.39999546098859,0.554660372570844,0,0,1.98705339221196,1.82074115529591,"NEDD1","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4441","Golgi lumen (GO:0005796)","1/98",0.409620037289921,0.560532682607261,0,0,1.92530636063023,1.71838461263986,"PCSK6","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4442","clathrin-coated vesicle (GO:0030136)","1/100",0.41595129052059,0.561804340443394,0,0,1.88622069754145,1.65456849319568,"VAMP8","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
"4443","nuclear chromosome, telomeric region (GO:0000784)","1/107",0.437585562561666,0.583447416748888,0,0,1.76103595585618,1.45546631642173,"ORC5","Upreg","GO_Cellular_Component_2018","HDAC5c_HDAC5s"
