"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db"
"4595","positive regulation of potassium ion transmembrane transport (GO:1901381)","1/15",0.0576588245288116,0.237245863984792,0,0,18.2298534798535,52.013636218945,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4596","monovalent inorganic anion homeostasis (GO:0055083)","1/15",0.0576588245288116,0.237245863984792,0,0,18.2298534798535,52.013636218945,"SLC12A9","eGFPc_eGFPs","GO_Biological_Process_2018"
"4597","regulation of lipid metabolic process (GO:0019216)","2/100",0.0594897545967717,0.243230262465282,0,0,5.25390935595017,14.8262756693766,"HELZ2;LACTB","eGFPc_eGFPs","GO_Biological_Process_2018"
"4598","positive regulation of epithelial cell apoptotic process (GO:1904037)","1/16",0.061383857764298,0.243275902550531,0,0,17.0136752136752,47.4785046472436,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4599","DNA strand elongation involved in DNA replication (GO:0006271)","1/16",0.061383857764298,0.243275902550531,0,0,17.0136752136752,47.4785046472436,"PARP2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4600","regulation of interferon-alpha production (GO:0032647)","1/16",0.061383857764298,0.243275902550531,0,0,17.0136752136752,47.4785046472436,"IRF3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4601","protein deacylation (GO:0035601)","1/16",0.061383857764298,0.243275902550531,0,0,17.0136752136752,47.4785046472436,"NOTUM","eGFPc_eGFPs","GO_Biological_Process_2018"
"4602","guanosine-containing compound metabolic process (GO:1901068)","1/16",0.061383857764298,0.243275902550531,0,0,17.0136752136752,47.4785046472436,"GMPR2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4603","transmembrane transport (GO:0055085)","4/378",0.0626102448371096,0.24383790674376,0,0,2.78745098039216,7.72354265011415,"GJA1;PSME1;ANO6;GABRG3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4604","positive regulation of angiogenesis (GO:0045766)","2/103",0.062660461737632,0.24383790674376,0,0,5.0970811366851,14.1190402619348,"VASH2;CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4605","positive regulation of vasculature development (GO:1904018)","2/104",0.0637299891037906,0.24383790674376,0,0,5.04685510567864,13.8944969965002,"VASH2;CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4606","neurotrophin signaling pathway (GO:0038179)","1/17",0.0650943520502517,0.24383790674376,0,0,15.9495192307692,43.5727705690208,"NGF","eGFPc_eGFPs","GO_Biological_Process_2018"
"4607","nucleobase-containing compound biosynthetic process (GO:0034654)","1/17",0.0650943520502517,0.24383790674376,0,0,15.9495192307692,43.5727705690208,"GMPR2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4608","preassembly of GPI anchor in ER membrane (GO:0016254)","1/17",0.0650943520502517,0.24383790674376,0,0,15.9495192307692,43.5727705690208,"PIGB","eGFPc_eGFPs","GO_Biological_Process_2018"
"4609","maturation of 5.8S rRNA (GO:0000460)","1/17",0.0650943520502517,0.24383790674376,0,0,15.9495192307692,43.5727705690208,"RRP15","eGFPc_eGFPs","GO_Biological_Process_2018"
"4610","positive regulation of monocyte chemotaxis (GO:0090026)","1/17",0.0650943520502517,0.24383790674376,0,0,15.9495192307692,43.5727705690208,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4611","DNA replication checkpoint (GO:0000076)","1/17",0.0650943520502517,0.24383790674376,0,0,15.9495192307692,43.5727705690208,"HUS1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4612","positive regulation of cell cycle process (GO:0090068)","2/107",0.0669755409808742,0.24383790674376,0,0,4.90191713048856,13.2519789763534,"FAP;CDC25B","eGFPc_eGFPs","GO_Biological_Process_2018"
"4613","glucan catabolic process (GO:0009251)","1/18",0.0687903633714564,0.24383790674376,0,0,15.0105580693816,40.1786348626712,"GAA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4614","regulation of cardiac muscle cell membrane repolarization (GO:0099623)","1/18",0.0687903633714564,0.24383790674376,0,0,15.0105580693816,40.1786348626712,"NPPA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4615","glycogen catabolic process (GO:0005980)","1/18",0.0687903633714564,0.24383790674376,0,0,15.0105580693816,40.1786348626712,"GAA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4616","DNA ligation (GO:0006266)","1/18",0.0687903633714564,0.24383790674376,0,0,15.0105580693816,40.1786348626712,"PARP2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4617","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)","2/109",0.0691694128123348,0.24383790674376,0,0,4.80980701541449,12.8479397876929,"EGLN3;NGF","eGFPc_eGFPs","GO_Biological_Process_2018"
"4618","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","4/396",0.0716520273322124,0.24383790674376,0,0,2.65700680272109,7.00369411828854,"EFNA2;FLT3;NGF;VAV1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4619","regulation of protein kinase A signaling (GO:0010738)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"AKAP12","eGFPc_eGFPs","GO_Biological_Process_2018"
"4620","purine ribonucleoside bisphosphate metabolic process (GO:0034035)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4621","protein ADP-ribosylation (GO:0006471)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"PARP2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4622","histone methylation (GO:0016571)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"PRMT9","eGFPc_eGFPs","GO_Biological_Process_2018"
"4623","osteoclast differentiation (GO:0030316)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"EFNA2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4624","positive regulation of blood coagulation (GO:0030194)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4625","positive regulation of heart contraction (GO:0045823)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"NPPA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4626","cellular polysaccharide catabolic process (GO:0044247)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"GAA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4627","gamma-aminobutyric acid signaling pathway (GO:0007214)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"GABRG3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4628","sulfur compound transport (GO:0072348)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"SLC26A4","eGFPc_eGFPs","GO_Biological_Process_2018"
"4629","positive regulation of interferon-alpha production (GO:0032727)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"IRF3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4630","morphogenesis of an epithelium (GO:0002009)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"WNT10A","eGFPc_eGFPs","GO_Biological_Process_2018"
"4631","positive regulation of mononuclear cell migration (GO:0071677)","1/19",0.0724719475151733,0.24383790674376,0,0,14.1759259259259,37.2055075152145,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4632","negative regulation of cell growth (GO:0030308)","2/115",0.0758903405100737,0.24716531351382,0,0,4.55303988047351,11.7398579305694,"GJA1;ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4633","epithelium development (GO:0060429)","2/115",0.0758903405100737,0.24716531351382,0,0,4.55303988047351,11.7398579305694,"ERRFI1;CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4634","regulation of epidermal cell differentiation (GO:0045604)","1/20",0.0761391600452789,0.24716531351382,0,0,13.4291497975709,34.5826466431825,"ERRFI1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4635","immune response-activating cell surface receptor signaling pathway (GO:0002429)","1/20",0.0761391600452789,0.24716531351382,0,0,13.4291497975709,34.5826466431825,"RFTN2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4636","regulation of glycogen biosynthetic process (GO:0005979)","1/20",0.0761391600452789,0.24716531351382,0,0,13.4291497975709,34.5826466431825,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4637","regulation of calcium ion transmembrane transport (GO:1903169)","1/20",0.0761391600452789,0.24716531351382,0,0,13.4291497975709,34.5826466431825,"NPPA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4638","mitochondrial RNA metabolic process (GO:0000959)","1/20",0.0761391600452789,0.24716531351382,0,0,13.4291497975709,34.5826466431825,"EARS2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4639","negative regulation of protein tyrosine kinase activity (GO:0061099)","1/21",0.0797920563372017,0.248369708456433,0,0,12.7570512820513,32.2540523599158,"ERRFI1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4640","non-motile cilium assembly (GO:1905515)","1/21",0.0797920563372017,0.248369708456433,0,0,12.7570512820513,32.2540523599158,"CEP250","eGFPc_eGFPs","GO_Biological_Process_2018"
"4641","dendritic cell differentiation (GO:0097028)","1/21",0.0797920563372017,0.248369708456433,0,0,12.7570512820513,32.2540523599158,"FLT3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4642","nucleotide-excision repair, preincision complex stabilization (GO:0006293)","1/21",0.0797920563372017,0.248369708456433,0,0,12.7570512820513,32.2540523599158,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4643","hepaticobiliary system development (GO:0061008)","1/21",0.0797920563372017,0.248369708456433,0,0,12.7570512820513,32.2540523599158,"CEBPG","eGFPc_eGFPs","GO_Biological_Process_2018"
"4644","positive regulation of programmed cell death (GO:0043068)","3/257",0.0815461301169018,0.248369708456433,0,0,3.05641317861583,7.66116372205912,"ANO6;NGF;VAV1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4645","DNA replication (GO:0006260)","2/120",0.0816434697004848,0.248369708456433,0,0,4.35901386748844,10.9210447569208,"POLE3;HUS1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4646","negative regulation of growth (GO:0045926)","2/120",0.0816434697004848,0.248369708456433,0,0,4.35901386748844,10.9210447569208,"GJA1;ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4647","maturation of LSU-rRNA (GO:0000470)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"RRP15","eGFPc_eGFPs","GO_Biological_Process_2018"
"4648","purine-containing compound biosynthetic process (GO:0072522)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"GMPR2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4649","peripheral nervous system development (GO:0007422)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"NGF","eGFPc_eGFPs","GO_Biological_Process_2018"
"4650","cellular response to nerve growth factor stimulus (GO:1990090)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"NGF","eGFPc_eGFPs","GO_Biological_Process_2018"
"4651","regulation of monocyte chemotaxis (GO:0090025)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4652","positive regulation of interleukin-10 production (GO:0032733)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4653","nucleotide-excision repair, DNA incision, 3'-to lesion (GO:0006295)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4654","lymphocyte activation involved in immune response (GO:0002285)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"LCP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4655","hematopoietic progenitor cell differentiation (GO:0002244)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"FLT3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4656","nucleotide-excision repair, DNA duplex unwinding (GO:0000717)","1/22",0.083430691540319,0.248369708456433,0,0,12.1489621489621,30.1748515026569,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4657","mitotic G2/M transition checkpoint (GO:0044818)","1/23",0.0870551206102124,0.254651509993655,0,0,11.5961538461538,28.3086906884965,"HUS1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4658","regulation of cell size (GO:0008361)","1/23",0.0870551206102124,0.254651509993655,0,0,11.5961538461538,28.3086906884965,"VAV1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4659","regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)","1/23",0.0870551206102124,0.254651509993655,0,0,11.5961538461538,28.3086906884965,"PSME1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4660","G2/M transition of mitotic cell cycle (GO:0000086)","2/126",0.0887189757103306,0.254651509993655,0,0,4.14683703393381,10.0448065528577,"CEP250;CDC25B","eGFPc_eGFPs","GO_Biological_Process_2018"
"4661","negative regulation of response to stimulus (GO:0048585)","2/127",0.0899156367929537,0.254651509993655,0,0,4.11345454545455,9.90883244205047,"FLT3;CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4662","cell cycle G2/M phase transition (GO:0044839)","2/127",0.0899156367929537,0.254651509993655,0,0,4.11345454545455,9.90883244205047,"CEP250;CDC25B","eGFPc_eGFPs","GO_Biological_Process_2018"
"4663","protein lipidation (GO:0006497)","2/127",0.0899156367929537,0.254651509993655,0,0,4.11345454545455,9.90883244205047,"PIGB;NTM","eGFPc_eGFPs","GO_Biological_Process_2018"
"4664","regulation of epidermal growth factor-activated receptor activity (GO:0007176)","1/24",0.0906653982949544,0.254651509993655,0,0,11.0914158305463,26.6258253672539,"ERRFI1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4665","positive regulation of endopeptidase activity (GO:0010950)","1/24",0.0906653982949544,0.254651509993655,0,0,11.0914158305463,26.6258253672539,"PSME1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4666","DNA replication initiation (GO:0006270)","1/24",0.0906653982949544,0.254651509993655,0,0,11.0914158305463,26.6258253672539,"POLE3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4667","cGMP biosynthetic process (GO:0006182)","1/24",0.0906653982949544,0.254651509993655,0,0,11.0914158305463,26.6258253672539,"NPPA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4668","negative regulation of sequestering of calcium ion (GO:0051283)","1/24",0.0906653982949544,0.254651509993655,0,0,11.0914158305463,26.6258253672539,"ITPR2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4669","regulation of cell cycle G1/S phase transition (GO:1902806)","1/24",0.0906653982949544,0.254651509993655,0,0,11.0914158305463,26.6258253672539,"PSME1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4670","3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4671","female gamete generation (GO:0007292)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"MCM9","eGFPc_eGFPs","GO_Biological_Process_2018"
"4672","regulation of interleukin-10 production (GO:0032653)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4673","negative regulation of wound healing (GO:0061045)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4674","regulation of voltage-gated calcium channel activity (GO:1901385)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"NPPA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4675","regulation of cellular protein localization (GO:1903827)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"LCP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4676","positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"FLT3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4677","negative regulation of insulin receptor signaling pathway (GO:0046627)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4678","potassium ion homeostasis (GO:0055075)","1/25",0.0942615791008968,0.254782343511211,0,0,10.6287393162393,25.1016981276958,"SLC12A9","eGFPc_eGFPs","GO_Biological_Process_2018"
"4679","cellular response to hypoxia (GO:0071456)","2/132",0.0959701950468102,0.257987924240526,0,0,3.95424575424575,9.26763538469663,"EGLN3;PSME1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4680","negative regulation of cellular response to insulin stimulus (GO:1900077)","1/26",0.0978437173977228,0.257987924240526,0,0,10.2030769230769,23.7158666454977,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4681","T cell activation involved in immune response (GO:0002286)","1/26",0.0978437173977228,0.257987924240526,0,0,10.2030769230769,23.7158666454977,"LCP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4682","GPI anchor metabolic process (GO:0006505)","1/26",0.0978437173977228,0.257987924240526,0,0,10.2030769230769,23.7158666454977,"PIGB","eGFPc_eGFPs","GO_Biological_Process_2018"
"4683","positive regulation of interferon-beta production (GO:0032728)","1/26",0.0978437173977228,0.257987924240526,0,0,10.2030769230769,23.7158666454977,"IRF3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4684","regulation of centrosome cycle (GO:0046605)","1/26",0.0978437173977228,0.257987924240526,0,0,10.2030769230769,23.7158666454977,"CEP250","eGFPc_eGFPs","GO_Biological_Process_2018"
"4685","positive regulation of lipid kinase activity (GO:0090218)","1/27",0.1014118672916,0.260321129104529,0,0,9.81015779092702,22.451185336764,"FLT3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4686","release of sequestered calcium ion into cytosol (GO:0051209)","1/27",0.1014118672916,0.260321129104529,0,0,9.81015779092702,22.451185336764,"ITPR2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4687","extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)","1/27",0.1014118672916,0.260321129104529,0,0,9.81015779092702,22.451185336764,"NGF","eGFPc_eGFPs","GO_Biological_Process_2018"
"4688","negative regulation of small GTPase mediated signal transduction (GO:0051058)","1/27",0.1014118672916,0.260321129104529,0,0,9.81015779092702,22.451185336764,"RASA2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4689","regulation of protein transport (GO:0051223)","1/27",0.1014118672916,0.260321129104529,0,0,9.81015779092702,22.451185336764,"LCP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4690","mRNA processing (GO:0006397)","3/283",0.10154941878381,0.260321129104529,0,0,2.76893796992481,6.33314182344001,"GTF2H2;PRMT9;SNRPA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4691","negative regulation of signal transduction (GO:0009968)","3/283",0.10154941878381,0.260321129104529,0,0,2.76893796992481,6.33314182344001,"FLT3;ENPP1;NOTUM","eGFPc_eGFPs","GO_Biological_Process_2018"
"4692","regulation of vasculature development (GO:1901342)","1/28",0.104966082695086,0.261425986888299,0,0,9.44634377967711,21.29317357591,"VASH2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4693","positive regulation of phospholipid metabolic process (GO:1903727)","1/28",0.104966082695086,0.261425986888299,0,0,9.44634377967711,21.29317357591,"FLT3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4694","cardiac muscle cell action potential involved in contraction (GO:0086002)","1/28",0.104966082695086,0.261425986888299,0,0,9.44634377967711,21.29317357591,"GJA1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4695","acute inflammatory response (GO:0002526)","1/28",0.104966082695086,0.261425986888299,0,0,9.44634377967711,21.29317357591,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4696","cGMP metabolic process (GO:0046068)","1/28",0.104966082695086,0.261425986888299,0,0,9.44634377967711,21.29317357591,"NPPA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4697","lytic vacuole organization (GO:0080171)","1/28",0.104966082695086,0.261425986888299,0,0,9.44634377967711,21.29317357591,"GAA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4698","transcription elongation from RNA polymerase I promoter (GO:0006362)","1/28",0.104966082695086,0.261425986888299,0,0,9.44634377967711,21.29317357591,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4699","cytokine-mediated signaling pathway (GO:0019221)","5/633",0.105217889459687,0.261425986888299,0,0,2.07576605267688,4.67404796568859,"IRF3;FLT3;PSME1;LCP1;VAV1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4700","double-strand break repair (GO:0006302)","2/141",0.107150593275137,0.26351558492661,0,0,3.69653368214519,8.25628198446073,"MCM9;HUS1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4701","dicarboxylic acid transport (GO:0006835)","1/29",0.108506417322722,0.26351558492661,0,0,9.10851648351648,20.2295229031398,"SLC26A4","eGFPc_eGFPs","GO_Biological_Process_2018"
"4702","nucleotide-excision repair, preincision complex assembly (GO:0006294)","1/29",0.108506417322722,0.26351558492661,0,0,9.10851648351648,20.2295229031398,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4703","regulation of keratinocyte differentiation (GO:0045616)","1/29",0.108506417322722,0.26351558492661,0,0,9.10851648351648,20.2295229031398,"ERRFI1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4704","TRIF-dependent toll-like receptor signaling pathway (GO:0035666)","1/29",0.108506417322722,0.26351558492661,0,0,9.10851648351648,20.2295229031398,"IRF3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4705","lung development (GO:0030324)","1/29",0.108506417322722,0.26351558492661,0,0,9.10851648351648,20.2295229031398,"ERRFI1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4706","regulation of leukocyte chemotaxis (GO:0002688)","1/30",0.112032924704371,0.268319965794462,0,0,8.79398762157383,19.2497089559637,"MTUS1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4707","cyclic purine nucleotide metabolic process (GO:0052652)","1/30",0.112032924704371,0.268319965794462,0,0,8.79398762157383,19.2497089559637,"NPPA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4708","MyD88-independent toll-like receptor signaling pathway (GO:0002756)","1/30",0.112032924704371,0.268319965794462,0,0,8.79398762157383,19.2497089559637,"IRF3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4709","liver development (GO:0001889)","1/31",0.115545658116978,0.268319965794462,0,0,8.50042735042735,18.3446831699547,"CEBPG","eGFPc_eGFPs","GO_Biological_Process_2018"
"4710","positive regulation of bone mineralization (GO:0030501)","1/31",0.115545658116978,0.268319965794462,0,0,8.50042735042735,18.3446831699547,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4711","negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)","1/31",0.115545658116978,0.268319965794462,0,0,8.50042735042735,18.3446831699547,"CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4712","regulation of glucose import (GO:0046324)","1/31",0.115545658116978,0.268319965794462,0,0,8.50042735042735,18.3446831699547,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4713","lysosome organization (GO:0007040)","1/31",0.115545658116978,0.268319965794462,0,0,8.50042735042735,18.3446831699547,"GAA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4714","termination of RNA polymerase I transcription (GO:0006363)","1/31",0.115545658116978,0.268319965794462,0,0,8.50042735042735,18.3446831699547,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4715","negative regulation of canonical Wnt signaling pathway (GO:0090090)","2/148",0.116076792036676,0.268319965794462,0,0,3.51805728518057,7.57614799639233,"PSME1;NOTUM","eGFPc_eGFPs","GO_Biological_Process_2018"
"4716","regulation of G2/M transition of mitotic cell cycle (GO:0010389)","2/149",0.11736727151933,0.268319965794462,0,0,3.49394822864211,7.48559955737509,"PSME1;CEP250","eGFPc_eGFPs","GO_Biological_Process_2018"
"4717","regulation of nitric oxide biosynthetic process (GO:0045428)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"CD34","eGFPc_eGFPs","GO_Biological_Process_2018"
"4718","7-methylguanosine mRNA capping (GO:0006370)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4719","7-methylguanosine RNA capping (GO:0009452)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4720","purine ribonucleoside triphosphate metabolic process (GO:0009205)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4721","negative regulation of receptor activity (GO:2000272)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"ERRFI1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4722","GPI anchor biosynthetic process (GO:0006506)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"PIGB","eGFPc_eGFPs","GO_Biological_Process_2018"
"4723","oxoacid metabolic process (GO:0043436)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4724","negative regulation of fat cell differentiation (GO:0045599)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"ENPP1","eGFPc_eGFPs","GO_Biological_Process_2018"
"4725","global genome nucleotide-excision repair (GO:0070911)","1/32",0.119044670703234,0.268319965794462,0,0,8.2258064516129,17.506625820111,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4726","positive regulation of biomineral tissue development (GO:0070169)","1/33",0.122530015339576,0.268319965794462,0,0,7.96834935897436,16.7287467144276,"ANO6","eGFPc_eGFPs","GO_Biological_Process_2018"
"4727","glycogen metabolic process (GO:0005977)","1/33",0.122530015339576,0.268319965794462,0,0,7.96834935897436,16.7287467144276,"GAA","eGFPc_eGFPs","GO_Biological_Process_2018"
"4728","transcription from RNA polymerase I promoter (GO:0006360)","1/33",0.122530015339576,0.268319965794462,0,0,7.96834935897436,16.7287467144276,"GTF2H2","eGFPc_eGFPs","GO_Biological_Process_2018"
"4729","activation of MAPKK activity (GO:0000186)","1/33",0.122530015339576,0.268319965794462,0,0,7.96834935897436,16.7287467144276,"NGF","eGFPc_eGFPs","GO_Biological_Process_2018"
"4730","regulation of phosphatidylinositol 3-kinase activity (GO:0043551)","1/33",0.122530015339576,0.268319965794462,0,0,7.96834935897436,16.7287467144276,"FLT3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4731","chemical synaptic transmission, postsynaptic (GO:0099565)","1/33",0.122530015339576,0.268319965794462,0,0,7.96834935897436,16.7287467144276,"GABRG3","eGFPc_eGFPs","GO_Biological_Process_2018"
"4732","regulation of intracellular protein transport (GO:0033157)","1/33",0.122530015339576,0.268319965794462,0,0,7.96834935897436,16.7287467144276,"LCP1","eGFPc_eGFPs","GO_Biological_Process_2018"
