"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"2432","cell-matrix adhesion (GO:0007160)","1/90",0.328177166254219,0.424377522966959,0,0,2.560118816996,2.85248867512688,"CD34","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2433","protein tetramerization (GO:0051262)","1/90",0.328177166254219,0.424377522966959,0,0,2.560118816996,2.85248867512688,"SHMT2","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2434","lipid transport (GO:0006869)","1/91",0.331146544095016,0.425847124048388,0,0,2.53154533844189,2.79784940273882,"ABCA7","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2435","regulation of protein catabolic process (GO:0042176)","1/91",0.331146544095016,0.425847124048388,0,0,2.53154533844189,2.79784940273882,"MAD2L1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2436","phospholipase C-activating G-protein coupled receptor signaling pathway (GO:0007200)","1/91",0.331146544095016,0.425847124048388,0,0,2.53154533844189,2.79784940273882,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2437","regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)","1/93",0.33704642831538,0.431840736279081,0,0,2.47626186906547,2.69302043313229,"EGLN3","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2438","regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","1/93",0.33704642831538,0.431840736279081,0,0,2.47626186906547,2.69302043313229,"NGF","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2439","skin development (GO:0043588)","1/94",0.339977046551018,0.434796332928549,0,0,2.44951180323817,2.64272237145486,"WNT10A","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2440","protein phosphorylation (GO:0006468)","3/470",0.341955357922526,0.43612721706387,0,0,1.46958055170676,1.57697027224795,"PRDX4;HUNK;PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2441","regulation of heart contraction (GO:0008016)","1/95",0.342894856457677,0.43612721706387,0,0,2.42333088774762,2.59376718960497,"NPPA","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2442","regulation of cytoskeleton organization (GO:0051493)","1/95",0.342894856457677,0.43612721706387,0,0,2.42333088774762,2.59376718960497,"KATNBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2443","protein localization to nucleus (GO:0034504)","1/96",0.345799913228033,0.438222799127162,0,0,2.39770114942529,2.54610675816232,"ABCA7","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2444","ciliary basal body-plasma membrane docking (GO:0097711)","1/96",0.345799913228033,0.438222799127162,0,0,2.39770114942529,2.54610675816232,"ALMS1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2445","protein localization to organelle (GO:0033365)","1/97",0.348692272123694,0.441086231706379,0,0,2.37260536398467,2.49969512697194,"ABCA7","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2446","response to molecule of bacterial origin (GO:0002237)","1/98",0.351571987890722,0.441523739747447,0,0,2.34802701741913,2.4544884096649,"TNFRSF11B","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2447","phosphatidylinositol biosynthetic process (GO:0006661)","1/98",0.351571987890722,0.441523739747447,0,0,2.34802701741913,2.4544884096649,"PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2448","positive regulation of cell growth (GO:0030307)","1/98",0.351571987890722,0.441523739747447,0,0,2.34802701741913,2.4544884096649,"NGF","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2449","histone modification (GO:0016570)","1/98",0.351571987890722,0.441523739747447,0,0,2.34802701741913,2.4544884096649,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2450","neutrophil degranulation (GO:0043312)","3/479",0.352811129278724,0.442283016379983,0,0,1.44112703905091,1.50139844461224,"PRDX4;HEXB;GAA","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2451","small GTPase mediated signal transduction (GO:0007264)","1/99",0.354439115211502,0.443526145964842,0,0,2.32395026976308,2.41044466861871,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2452","regulation of lipid metabolic process (GO:0019216)","1/100",0.357293708483398,0.445122569662992,0,0,2.30035992104958,2.36752381170365,"CPT2","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2453","cellular response to transforming growth factor beta stimulus (GO:0071560)","1/100",0.357293708483398,0.445122569662992,0,0,2.30035992104958,2.36752381170365,"WNT10A","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2454","neutrophil activation involved in immune response (GO:0002283)","3/483",0.357630758983179,0.445122569662992,0,0,1.42882352941176,1.46919382993722,"PRDX4;HEXB;GAA","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2455","negative regulation of apoptotic process (GO:0043066)","3/485",0.360039060602254,0.445851985539452,0,0,1.42274835245301,1.45339826700542,"ITGA5;NGF;MAD2L1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2456","protein processing (GO:0016485)","1/101",0.360135821891982,0.445851985539452,0,0,2.27724137931034,2.32568749360211,"PCSK6","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2457","regulation of kinase activity (GO:0043549)","1/101",0.360135821891982,0.445851985539452,0,0,2.27724137931034,2.32568749360211,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2458","DNA repair (GO:0006281)","2/288",0.362401641033533,0.447123946495976,0,0,1.59586924703204,1.61981075928312,"ZBTB1;RAD54L","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2459","neutrophil mediated immunity (GO:0002446)","3/487",0.362446240703338,0.447123946495976,0,0,1.4167233835683,1.43780297682276,"PRDX4;HEXB;GAA","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2460","positive regulation of MAPK cascade (GO:0043410)","2/289",0.36398761709011,0.448232100904252,0,0,1.5902276962969,1.60714045308769,"ABCA7;ALKAL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2461","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)","2/291",0.367155240641413,0.450711774062688,0,0,1.57906172044741,1.58217329527027,"ZNRF2;MAD2L1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2462","B cell receptor signaling pathway (GO:0050853)","1/104",0.368587820969487,0.450711774062688,0,0,2.2105791764312,2.20632663135831,"PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2463","peptide metabolic process (GO:0006518)","1/104",0.368587820969487,0.450711774062688,0,0,2.2105791764312,2.20632663135831,"GSTZ1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2464","positive regulation of lymphocyte activation (GO:0051251)","1/104",0.368587820969487,0.450711774062688,0,0,2.2105791764312,2.20632663135831,"CCDC88B","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2465","response to endoplasmic reticulum stress (GO:0034976)","1/106",0.374161070335591,0.455131354317464,0,0,2.16825396825397,2.13154305418704,"TMX1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2466","fatty acid metabolic process (GO:0006631)","1/106",0.374161070335591,0.455131354317464,0,0,2.16825396825397,2.13154305418704,"GHR","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2467","RNA splicing (GO:0008380)","1/106",0.374161070335591,0.455131354317464,0,0,2.16825396825397,2.13154305418704,"RNF113A","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2468","regulation of protein secretion (GO:0050708)","1/107",0.376929429029837,0.456110784780896,0,0,2.1476903057905,2.09549563250752,"ACHE","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2469","positive regulation of epithelial cell proliferation (GO:0050679)","1/107",0.376929429029837,0.456110784780896,0,0,2.1476903057905,2.09549563250752,"VASH2","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2470","positive regulation of cell cycle process (GO:0090068)","1/107",0.376929429029837,0.456110784780896,0,0,2.1476903057905,2.09549563250752,"MAD2L1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2471","nucleotide-excision repair (GO:0006289)","1/108",0.379685680602548,0.457065491157126,0,0,2.12751101084972,2.06030618215922,"UVSSA","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2472","monocarboxylic acid metabolic process (GO:0032787)","1/108",0.379685680602548,0.457065491157126,0,0,2.12751101084972,2.06030618215922,"GHR","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2473","regulation of cytokine production (GO:0001817)","1/108",0.379685680602548,0.457065491157126,0,0,2.12751101084972,2.06030618215922,"CCDC88B","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2474","circulatory system development (GO:0072359)","1/109",0.382429877394349,0.457995918460243,0,0,2.10770540655598,2.02594744975217,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2475","Wnt signaling pathway (GO:0016055)","1/109",0.382429877394349,0.457995918460243,0,0,2.10770540655598,2.02594744975217,"WNT10A","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2476","regulation of Wnt signaling pathway (GO:0030111)","1/109",0.382429877394349,0.457995918460243,0,0,2.10770540655598,2.02594744975217,"NOTUM","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2477","positive regulation of establishment of protein localization to mitochondrion (GO:1903749)","1/110",0.385162071501237,0.460476781880553,0,0,2.08826320784562,1.99239327494218,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2478","phosphatidylinositol metabolic process (GO:0046488)","1/112",0.390590659057378,0.466167276306494,0,0,2.05042974008491,1.92759910567714,"PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2479","positive regulation of canonical Wnt signaling pathway (GO:0090263)","1/113",0.393287155654947,0.468583158105125,0,0,2.0320197044335,1.89631179265233,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2480","epithelium development (GO:0060429)","1/115",0.39864481057131,0.473348267407501,0,0,1.99616858237548,1.8358452200084,"CD34","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2481","cellular response to oxidative stress (GO:0034599)","1/115",0.39864481057131,0.473348267407501,0,0,1.99616858237548,1.8358452200084,"RBM11","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2482","sphingolipid metabolic process (GO:0006665)","1/116",0.401306070712967,0.475697842324725,0,0,1.97871064467766,1.80662390971082,"HEXB","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2483","regulation of cell migration (GO:0030334)","2/316",0.406210472528341,0.480693886845931,0,0,1.45148866834543,1.30762269754057,"PIK3CD;FERMT3","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2484","regulation of neuron projection development (GO:0010975)","1/119",0.409220188297765,0.482616702611747,0,0,1.9281122150789,1.72277194707094,"ALKAL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2485","brain development (GO:0007420)","1/119",0.409220188297765,0.482616702611747,0,0,1.9281122150789,1.72277194707094,"PHGDH","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2486","regulation of cell proliferation (GO:0042127)","4/740",0.411086590720993,0.48399890833198,0,0,1.24068322981366,1.10290709863656,"EGLN3;TNFRSF11B;NGF;IL6R","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2487","DNA replication (GO:0006260)","1/120",0.411835173679276,0.484062590311055,0,0,1.91181300106249,1.69603063190065,"ACHE","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2488","Golgi organization (GO:0007030)","1/121",0.414438715221514,0.486302667524234,0,0,1.89578544061303,1.66986500746151,"DYM","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2489","sulfur compound biosynthetic process (GO:0044272)","1/122",0.417030862399516,0.48852186738229,0,0,1.8800227985181,1.64425863228964,"GSTZ1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2490","tumor necrosis factor-mediated signaling pathway (GO:0033209)","1/123",0.419611664572406,0.490720352696254,0,0,1.86451856039194,1.61919565619346,"TNFRSF11B","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2491","platelet degranulation (GO:0002576)","1/124",0.422181170713724,0.492074040112819,0,0,1.84926642369872,1.59466079572643,"FERMT3","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2492","negative regulation of macromolecule metabolic process (GO:0010605)","1/124",0.422181170713724,0.492074040112819,0,0,1.84926642369872,1.59466079572643,"CD34","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2493","cellular response to DNA damage stimulus (GO:0006974)","2/329",0.426074088837083,0.494366689158777,0,0,1.39285968281061,1.18830713782291,"ZBTB1;RAD54L","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2494","G2/M transition of mitotic cell cycle (GO:0000086)","1/126",0.427286490526605,0.494366689158777,0,0,1.81949425287356,1.54711696890812,"ALMS1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2495","cytoskeleton organization (GO:0007010)","1/126",0.427286490526605,0.494366689158777,0,0,1.81949425287356,1.54711696890812,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2496","negative regulation of response to stimulus (GO:0048585)","1/127",0.429822401191132,0.494366689158777,0,0,1.80496259806605,1.5240800512908,"CD34","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2497","non-canonical Wnt signaling pathway (GO:0035567)","1/127",0.429822401191132,0.494366689158777,0,0,1.80496259806605,1.5240800512908,"AGO2","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2498","cell cycle G2/M phase transition (GO:0044839)","1/127",0.429822401191132,0.494366689158777,0,0,1.80496259806605,1.5240800512908,"ALMS1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2499","vesicle organization (GO:0016050)","1/127",0.429822401191132,0.494366689158777,0,0,1.80496259806605,1.5240800512908,"CD34","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2500","positive regulation of protein kinase B signaling (GO:0051897)","1/127",0.429822401191132,0.494366689158777,0,0,1.80496259806605,1.5240800512908,"PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2501","positive regulation of mitochondrion organization (GO:0010822)","1/128",0.432347210207905,0.496451409415008,0,0,1.79065978821613,1.50151530209774,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2502","generation of neurons (GO:0048699)","1/130",0.437363714987749,0.501385706161943,0,0,1.76271941548606,1.45775155911768,"WNT10A","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2503","cellular response to hypoxia (GO:0071456)","1/132",0.442336386823127,0.506253631552906,0,0,1.73563218390805,1.41572849609409,"EGLN3","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2504","ubiquitin-dependent protein catabolic process (GO:0006511)","2/341",0.444106647742739,0.506585070985184,0,0,1.34273170062427,1.08988262959318,"ZNRF2;MAD2L1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2505","positive regulation of cytosolic calcium ion concentration (GO:0007204)","1/133",0.444806403791869,0.506585070985184,0,0,1.72239637756879,1.39534110345667,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2506","cellular response to organic substance (GO:0071310)","1/133",0.444806403791869,0.506585070985184,0,0,1.72239637756879,1.39534110345667,"GHR","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2507","mitochondrial transport (GO:0006839)","1/135",0.449714035103799,0.511338796847223,0,0,1.69651741293532,1.35576065241949,"CHCHD4","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2508","regulation of cytosolic calcium ion concentration (GO:0051480)","1/137",0.45457877395055,0.516028347627905,0,0,1.67139959432049,1.31770479865373,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2509","cellular response to growth factor stimulus (GO:0071363)","1/139",0.45940099093292,0.518312398201505,0,0,1.64700982841912,1.28109667169015,"WNT10A","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2510","regulation of primary metabolic process (GO:0080090)","1/139",0.45940099093292,0.518312398201505,0,0,1.64700982841912,1.28109667169015,"CPT2","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2511","neuron differentiation (GO:0030182)","1/139",0.45940099093292,0.518312398201505,0,0,1.64700982841912,1.28109667169015,"WNT10A","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2512","response to lipid (GO:0033993)","1/140",0.461796268698902,0.518312398201505,0,0,1.63507814438105,1.2633128171798,"TNFRSF11B","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2513","regulation of small GTPase mediated signal transduction (GO:0051056)","1/140",0.461796268698902,0.518312398201505,0,0,1.63507814438105,1.2633128171798,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2514","regulation of cellular component organization (GO:0051128)","1/140",0.461796268698902,0.518312398201505,0,0,1.63507814438105,1.2633128171798,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2515","positive regulation of Wnt signaling pathway (GO:0030177)","1/140",0.461796268698902,0.518312398201505,0,0,1.63507814438105,1.2633128171798,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2516","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","1/142",0.466555390936343,0.522812069907767,0,0,1.61172250754056,1.2287426336067,"CLDN19","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2517","regulation of protein kinase activity (GO:0045859)","1/147",0.478271942451253,0.535081129837116,0,0,1.55613289245788,1.14776594905686,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2518","negative regulation of canonical Wnt signaling pathway (GO:0090090)","1/148",0.480584538383294,0.535943055175876,0,0,1.54546876221753,1.13244552378466,"NOTUM","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2519","regulated exocytosis (GO:0045055)","1/148",0.480584538383294,0.535943055175876,0,0,1.54546876221753,1.13244552378466,"FERMT3","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2520","regulation of gene expression (GO:0010468)","5/1037",0.482807956103261,0.535943055175876,0,0,1.10208274960306,0.802466467500472,"PIK3CD;ZKSCAN5;ZNF34;NGF;CD34","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2521","heart development (GO:0007507)","1/149",0.482886999498494,0.535943055175876,0,0,1.53494874184529,1.11740063904074,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2522","regulation of G2/M transition of mitotic cell cycle (GO:0010389)","1/149",0.482886999498494,0.535943055175876,0,0,1.53494874184529,1.11740063904074,"ALMS1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2523","regulation of apoptotic process (GO:0042981)","4/815",0.484659790547281,0.53705544357942,0,0,1.12154306852211,0.812342725635514,"EGLN3;TNFRSF11B;NGF;MAD2L1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2524","positive regulation of intracellular protein transport (GO:0090316)","1/152",0.489734012231164,0.541816835754161,0,0,1.50422470883763,1.07385529067446,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2525","spermatogenesis (GO:0007283)","1/153",0.491996371328679,0.543457164526291,0,0,1.49425287356322,1.05984956232737,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2526","male gamete generation (GO:0048232)","1/154",0.494248813320229,0.545081365323101,0,0,1.4844113890767,1.04608877992524,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2527","response to lipopolysaccharide (GO:0032496)","1/155",0.496491381193413,0.546689561914389,0,0,1.47469771607703,1.03256734736807,"TNFRSF11B","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2528","axon guidance (GO:0007411)","1/158",0.503160266676283,0.55315884207156,0,0,1.44629914342192,0.993385559584234,"PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2529","transcription initiation from RNA polymerase II promoter (GO:0006367)","1/160",0.5075575991468,0.557114404102865,0,0,1.42796211956915,0.968365483885294,"NPPA","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2530","neuron projection morphogenesis (GO:0048812)","1/163",0.514081550552652,0.561622007421941,0,0,1.40130552007947,0.932391372720398,"NGF","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2531","T cell receptor signaling pathway (GO:0050852)","1/163",0.514081550552652,0.561622007421941,0,0,1.40130552007947,0.932391372720398,"PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2532","regulation of protein kinase B signaling (GO:0051896)","1/163",0.514081550552652,0.561622007421941,0,0,1.40130552007947,0.932391372720398,"PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2533","regulation of mitotic cell cycle (GO:0007346)","1/165",0.518383304386279,0.565435310105221,0,0,1.38407625455565,0.909393933581844,"MAD2L1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2534","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","2/396",0.522562419148621,0.568307708006552,0,0,1.15204816432535,0.747691746610599,"GHR;NGF","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2535","neuron projection development (GO:0031175)","1/167",0.522647404350358,0.568307708006552,0,0,1.3672621520565,0.887145615468079,"NGF","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2536","negative regulation of Wnt signaling pathway (GO:0030178)","1/174",0.537279909348512,0.583308562018556,0,0,1.31147432064315,0.81473515786681,"NOTUM","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2537","negative regulation of programmed cell death (GO:0043069)","2/408",0.538691484580574,0.583931515945039,0,0,1.11731011570627,0.691181732189619,"NGF;MAD2L1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2538","gene expression (GO:0010467)","2/411",0.542665836744309,0.587326223929788,0,0,1.10894410644226,0.677854893843978,"AGO2;MRPL27","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2539","DNA-templated transcription, initiation (GO:0006352)","1/186",0.561339545390671,0.606594826569453,0,0,1.22566014290152,0.707732086073654,"NPPA","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2540","protein homooligomerization (GO:0051260)","1/190",0.569081241364784,0.614008707788319,0,0,1.19947698108618,0.67618364847938,"ZBTB1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2541","RNA metabolic process (GO:0016070)","1/191",0.570995463555157,0.615121851774257,0,0,1.19310344827586,0.66858416854059,"AGO2","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2542","cellular response to tumor necrosis factor (GO:0071356)","1/194",0.576687833052317,0.6202954006751,0,0,1.17437913167768,0.646441897376665,"TNFRSF11B","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2543","regulation of cell growth (GO:0001558)","1/201",0.58968126298706,0.633294052853592,0,0,1.13287356321839,0.598353364774236,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2544","regulation of autophagy (GO:0010506)","1/203",0.593320699551262,0.636222350134199,0,0,1.12154318880164,0.585468219333625,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2545","nervous system development (GO:0007399)","2/455",0.598242230223074,0.640514338656655,0,0,0.998973253247087,0.513232038847182,"ACHE;NGF","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2546","cellular response to cytokine stimulus (GO:0071345)","2/456",0.599445707064229,0.640818493594736,0,0,0.996721647372196,0.510072175773067,"PIK3CD;IL6R","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2547","central nervous system development (GO:0007417)","1/217",0.617918396454398,0.659554551805077,0,0,1.04810557684121,0.504556845378967,"PHGDH","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2548","mitotic cell cycle phase transition (GO:0044772)","1/221",0.62467205392428,0.665743763891778,0,0,1.02884012539185,0.484098581060477,"ALMS1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2549","axonogenesis (GO:0007409)","1/223",0.628004487435089,0.668273477469095,0,0,1.01946774360567,0.47426451636594,"PIK3CD","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2550","transcription from RNA polymerase II promoter (GO:0006366)","2/485",0.633189208287218,0.67276353380517,0,0,0.935480764601088,0.427501607317695,"NPPA;ZBTB1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2551","ncRNA processing (GO:0034470)","1/227",0.634581844529278,0.673216964439736,0,0,1.00122062862374,0.455344138039214,"AGO2","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2552","endosomal transport (GO:0016197)","1/229",0.63782727362773,0.674606388040255,0,0,0.992337164750958,0.446241880039071,"ALMS1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2553","extracellular matrix organization (GO:0030198)","1/229",0.63782727362773,0.674606388040255,0,0,0.992337164750958,0.446241880039071,"ITGA5","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2554","regulation of transcription from RNA polymerase II promoter (GO:0006357)","6/1478",0.640316012431374,0.676212516158587,0,0,0.916622481442206,0.408624302995497,"PLAG1;RUVBL1;AGO2;ARID5A;ZBTB1;PCSK6","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2555","regulation of signal transduction (GO:0009966)","1/233",0.644232880975575,0.679319694462898,0,0,0.975029726516052,0.428715697378485,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2556","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)","1/236",0.648963460872207,0.683274217866961,0,0,0.962435803374908,0.416136899838703,"PRPF38A","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2557","protein ubiquitination (GO:0016567)","2/506",0.656234137241245,0.689347638428246,0,0,0.895533407161314,0.377232376458517,"ZNRF2;UVSSA","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2558","defense response to bacterium (GO:0042742)","1/241",0.656709945360625,0.689347638428246,0,0,0.942145593869732,0.396184320737207,"IL6R","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2559","positive regulation of gene expression (GO:0010628)","3/771",0.664673985481259,0.696658297564568,0,0,0.879779411764706,0.359353472058346,"PIK3CD;NGF;CD34","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2560","positive regulation of programmed cell death (GO:0043068)","1/257",0.680380566624195,0.712049932337934,0,0,0.882543103448276,0.339869979611626,"NGF","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2561","negative regulation of cellular process (GO:0048523)","2/534",0.685172041714903,0.714754758050734,0,0,0.847176079734219,0.320304836208795,"NGF;CD34","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2562","regulation of protein phosphorylation (GO:0001932)","1/261",0.68604151095544,0.714754758050734,0,0,0.868788682581786,0.327374467929465,"PLCE1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
"2563","protein modification by small protein removal (GO:0070646)","1/261",0.68604151095544,0.714754758050734,0,0,0.868788682581786,0.327374467929465,"RUVBL1","Upreg","GO_Biological_Process_2018","HDAC5s_eGFPs"
